Competition ID,Round,Athlete Name,Athlete ID,Athlete Nation,Opponent Name,Opponent ID,Opponent Nation,Result,Hit,Counter-Hit,hand_a,rank_a,hand_b,rank_b
174,A64,FERNANDEZ Silvio,10139,VEN,FONTANNAZ Sebastien,28791,SUI,Won,15,7,R,87.0,R,401.0
174,A64,STAUB Florian,17515,SUI,DAMIANI Stefano,36029,ITA,Won,15,12,R,161.0,L,
174,A64,LOSEVSKIY Sergey,31494,RUS,SCHMID Florian,1686,AUT,Loss,9,15,R,512.0,R,365.0
174,A64,SCHMIDLIN Jerome,10259,SUI,KAUTER Michael,6023,SUI,Loss,10,15,R,,R,104.0
174,A32,HEINZER Max,6000,SUI,CAMPOS ZARATE Andres Felipe,19216,COL,Won,15,9,R,10.0,R,111.0
174,A32,BORSKY Peer,20599,SUI,SCARSI Simone,29971,ITA,Won,15,6,R,84.0,R,
174,A32,OBERSON Philippe,22339,SUI,STEFFEN Benjamin,6086,SUI,Won,15,12,L,220.0,L,8.0
174,A32,DELARUE-BIZZINI Bernardo,28133,SUI,BUZZI Lorenzo,26539,ITA,Won,15,14,R,293.0,R,56.0
174,A32,D'ANDRASSI Edoardo,19838,ITA,CANEPA Filippo,26383,ITA,Won,15,13,R,,R,
174,A32,MALCOTTI Lucas,28000,SUI,SCHMIER Robert,31949,GER,Won,15,5,R,358.0,R,331.0
174,A32,BRUNOLD Bruce,23698,SUI,VICHI Edoardo,34578,ITA,Loss,14,15,L,291.0,R,374.0
174,A32,CRECCHI Bernardo,30124,ITA,PITTET Alexandre,30549,SUI,Won,15,8,R,498.0,L,282.0
174,A32,PIREK Valentin,21600,SUI,NIGGELER Michele,23747,SUI,Won,15,9,L,525.0,R,35.0
174,A32,PARAVICINI Giacomo,15137,SUI,CLENIN Laurent,21632,SUI,Won,14,9,R,,R,
174,A32,MUNARI Giacomo,28439,ITA,DAGANI Elia,33658,SUI,Loss,11,15,L,554.0,R,332.0
174,A32,WEBER Frederik,31929,SUI,OBERSON Alexandre,26332,SUI,Loss,12,15,R,449.0,R,
174,A32,FALCONE Giorgio,35964,ITA,GAUTHIER Simon,20606,SUI,Loss,6,15,L,,R,
174,A32,RODRIGUEZ John Edison,21208,COL,BOURGEOIS Louis,23392,SUI,Loss,8,15,L,41.0,L,460.0
174,A32,FERNANDEZ Silvio,10139,VEN,STAUB Florian,17515,SUI,Won,15,10,R,87.0,R,161.0
174,A32,SCHMID Florian,1686,AUT,KAUTER Michael,6023,SUI,Loss,11,15,R,365.0,R,104.0
174,A16,HEINZER Max,6000,SUI,BORSKY Peer,20599,SUI,Loss,13,15,R,10.0,R,84.0
174,A16,OBERSON Philippe,22339,SUI,DELARUE-BIZZINI Bernardo,28133,SUI,Won,15,10,L,220.0,R,293.0
174,A16,D'ANDRASSI Edoardo,19838,ITA,MALCOTTI Lucas,28000,SUI,Loss,13,14,R,,R,358.0
174,A16,VICHI Edoardo,34578,ITA,CRECCHI Bernardo,30124,ITA,Loss,10,15,R,374.0,R,498.0
174,A16,PIREK Valentin,21600,SUI,PARAVICINI Giacomo,15137,SUI,Loss,9,15,L,525.0,R,
174,A16,DAGANI Elia,33658,SUI,OBERSON Alexandre,26332,SUI,Won,15,14,R,332.0,R,
174,A16,GAUTHIER Simon,20606,SUI,BOURGEOIS Louis,23392,SUI,Won,15,9,R,,L,460.0
174,A16,FERNANDEZ Silvio,10139,VEN,KAUTER Michael,6023,SUI,Won,12,8,R,87.0,R,104.0
174,A8,BORSKY Peer,20599,SUI,OBERSON Philippe,22339,SUI,Loss,14,15,R,84.0,L,220.0
174,A8,MALCOTTI Lucas,28000,SUI,CRECCHI Bernardo,30124,ITA,Loss,13,15,R,358.0,R,498.0
174,A8,PARAVICINI Giacomo,15137,SUI,DAGANI Elia,33658,SUI,Won,8,1,R,,R,332.0
174,A8,GAUTHIER Simon,20606,SUI,FERNANDEZ Silvio,10139,VEN,Loss,13,15,R,,R,87.0
174,A4,OBERSON Philippe,22339,SUI,CRECCHI Bernardo,30124,ITA,Won,15,11,L,220.0,R,498.0
174,A4,PARAVICINI Giacomo,15137,SUI,FERNANDEZ Silvio,10139,VEN,Loss,7,15,R,,R,87.0
174,A2,OBERSON Philippe,22339,SUI,FERNANDEZ Silvio,10139,VEN,Loss,11,15,L,220.0,R,87.0
1305,A16,VICATOS Giselle,18346,RSA,TUKU Aphiwe,32964,RSA,Won,15,12,R,590.0,L,
1305,A16,BABELA Arsenelle,38675,CGO,GHRIB Nesrine,32451,TUN,Won,15,12,R,546.0,R,101.0
1305,A16,MANSOURI Maya,23070,TUN,EHAB Nardin,34912,EGY,Loss,14,15,L,54.0,R,72.0
1305,A16,DESOUKY Nourhan,37688,EGY,CARFOOT Tamryn,27366,RSA,Won,14,13,R,543.0,R,594.0
1305,A16,BARRETT Juliana,28959,RSA,GABER Shirwit,34915,EGY,Won,15,13,L,66.0,R,107.0
1305,A8,BESBES Sarra,12625,TUN,VICATOS Giselle,18346,RSA,Won,15,9,L,2.0,R,590.0
1305,A8,BABELA Arsenelle,38675,CGO,EHAB Nardin,34912,EGY,Loss,14,15,R,546.0,R,72.0
1305,A8,BEN JABALLAH Dorra,23074,TUN,DESOUKY Nourhan,37688,EGY,Loss,11,15,L,104.0,R,543.0
1305,A8,BARRETT Juliana,28959,RSA,MAHDY Ayah,26855,EGY,Loss,8,9,L,66.0,R,74.0
1305,A4,BESBES Sarra,12625,TUN,EHAB Nardin,34912,EGY,Won,15,6,L,2.0,R,72.0
1305,A4,DESOUKY Nourhan,37688,EGY,MAHDY Ayah,26855,EGY,Loss,9,13,R,543.0,R,74.0
1305,A2,BESBES Sarra,12625,TUN,MAHDY Ayah,26855,EGY,Won,15,3,L,2.0,R,74.0
1306,A32,DIALLO Cheikh Omar,19240,SEN,KABIKISSA Jelsy-Havel,33273,CGO,Won,15,12,R,,R,
1306,A32,GOMA LOUKOMBO Epiphane Rodes,38660,CGO,GUEYE Sire,24349,SEN,Loss,14,15,R,,R,
1306,A32,MANZINI Thulani,31060,RSA,TRAORE Nio,34935,MLI,Won,15,10,R,127.0,R,
1306,A32,HERGINO Ekabela,25677,COD,KADAM Babacar,19238,SEN,Loss,7,15,R,,L,119.0
1306,A32,COULIBALY Gaoussou,29555,MLI,ALHASSAN SAMBA Abubakari,33283,GHA,Won,15,5,R,,R,453.0
1306,A32,SEFULARO Keith Manyaneyane,27159,RSA,ANTONIO Adilson Jose F.,30964,FIE,Loss,11,15,R,117.0,R,
1306,A16,FAYEZ Ayman,13354,EGY,DIALLO Cheikh Omar,19240,SEN,Won,15,6,R,15.0,R,
1306,A16,MADUMA Sello Given,20669,RSA,DIABATE Keletigui Julien,35589,MLI,Won,15,12,R,,L,937.0
1306,A16,SAIF Mohannad,10070,EGY,GUEYE Sire,24349,SEN,Won,15,4,R,55.0,R,
1306,A16,MANZINI Thulani,31060,RSA,BUHDEIMA Khaled,28185,LBA,Loss,7,15,R,127.0,R,
1306,A16,FAYEZ Sherif,28468,EGY,KADAM Babacar,19238,SEN,Loss,10,15,R,978.0,L,119.0
1306,A16,COULIBALY Gaoussou,29555,MLI,MALULEKE Joseph,28478,RSA,Loss,8,15,R,,R,158.0
1306,A16,DIAMONEKA Fach Gaël,35524,CGO,GUNPUT Satya,26558,MRI,Loss,12,15,R,,R,110.0
1306,A16,ANTONIO Adilson Jose F.,30964,FIE,ELSAGHIR Ahmed,13262,EGY,Loss,10,15,R,,R,
1306,A8,FAYEZ Ayman,13354,EGY,MADUMA Sello Given,20669,RSA,Won,15,2,R,15.0,R,
1306,A8,SAIF Mohannad,10070,EGY,BUHDEIMA Khaled,28185,LBA,Won,11,4,R,55.0,R,
1306,A8,KADAM Babacar,19238,SEN,MALULEKE Joseph,28478,RSA,Won,15,12,L,119.0,R,158.0
1306,A8,GUNPUT Satya,26558,MRI,ELSAGHIR Ahmed,13262,EGY,Loss,12,15,R,110.0,R,
1306,A4,FAYEZ Ayman,13354,EGY,SAIF Mohannad,10070,EGY,Won,15,13,R,15.0,R,55.0
1306,A4,KADAM Babacar,19238,SEN,ELSAGHIR Ahmed,13262,EGY,Loss,6,15,L,119.0,R,
1306,A2,FAYEZ Ayman,13354,EGY,ELSAGHIR Ahmed,13262,EGY,Loss,5,6,R,15.0,R,
1307,A8,BOUBAKRI Ines,10402,TUN,KHELFAOUI Louiza,20250,ALG,Won,15,3,L,7.0,R,394.0
1307,A8,ELSHARKAWY Yara,34433,EGY,KHELFAOUI Anissa,17610,ALG,Loss,10,15,L,245.0,R,25.0
1307,A8,MOHAMED Noura,32730,EGY,ELSHARKAWY Hadil,34907,EGY,Loss,13,15,R,46.0,R,
1307,A8,YASSER Aida,33989,EGY,JABRI Haifa,20344,TUN,Loss,8,13,R,383.0,R,
1307,A4,BOUBAKRI Ines,10402,TUN,KHELFAOUI Anissa,17610,ALG,Won,15,3,L,7.0,R,25.0
1307,A4,ELSHARKAWY Hadil,34907,EGY,JABRI Haifa,20344,TUN,Loss,6,15,R,,R,
1307,A2,BOUBAKRI Ines,10402,TUN,JABRI Haifa,20344,TUN,Won,15,3,L,7.0,R,
1308,A32,DEGBOE Koffi,38687,TOG,GAMIELDIEN Faa'Iq,34718,RSA,Loss,14,15,R,,R,
1308,A16,ABOUELKASSEM Alaaeldin,18031,EGY,GAMIELDIEN Faa'Iq,34718,RSA,Won,15,3,L,9.0,R,
1308,A16,KADAM Babacar,19238,SEN,AHMED Marwan,27169,EGY,Loss,11,15,L,119.0,R,469.0
1308,A16,FERJANI Mohamed Ayoub,8025,TUN,METOUI Mohamed Aziz,37110,TUN,Won,15,7,R,,R,657.0
1308,A16,ANTONIO Adilson Jose F.,30964,FIE,MABED Yanis Baptiste,32498,ALG,Loss,8,15,R,,R,66.0
1308,A16,DJITLI Roman,21930,ALG,MADI Youcef,32433,ALG,Won,15,6,R,81.0,R,91.0
1308,A16,AYAD Tarek,13253,EGY,MC GREGOR Robert,28479,RSA,Won,15,7,R,30.0,R,
1308,A16,ZIDI Fares,29209,TUN,HEROUI Salim,32434,ALG,Loss,3,15,R,,L,63.0
1308,A16,SEFULARO Keith Manyaneyane,27159,RSA,ESSAM Mohamed,26857,EGY,Loss,2,15,R,117.0,R,46.0
1308,A8,ABOUELKASSEM Alaaeldin,18031,EGY,AHMED Marwan,27169,EGY,Won,15,8,L,9.0,R,469.0
1308,A8,FERJANI Mohamed Ayoub,8025,TUN,MABED Yanis Baptiste,32498,ALG,Won,15,10,R,,R,66.0
1308,A8,DJITLI Roman,21930,ALG,AYAD Tarek,13253,EGY,Won,15,9,R,81.0,R,30.0
1308,A8,HEROUI Salim,32434,ALG,ESSAM Mohamed,26857,EGY,Loss,10,15,L,63.0,R,46.0
1308,A4,ABOUELKASSEM Alaaeldin,18031,EGY,FERJANI Mohamed Ayoub,8025,TUN,Won,18,8,L,9.0,R,
1308,A4,DJITLI Roman,21930,ALG,ESSAM Mohamed,26857,EGY,Won,15,13,R,81.0,R,46.0
1308,A2,ABOUELKASSEM Alaaeldin,18031,EGY,DJITLI Roman,21930,ALG,Won,15,10,L,9.0,R,81.0
1309,A16,KOUTOGLO Abla Françoise,45971,TOG,SOW Assietou,30564,SEN,Won,15,12,R,,R,96.0
1309,A16,BOUNGAB Abik,32425,ALG,EL HAFAIA Amira Hayet Sabah,29462,ALG,Won,15,13,L,47.0,R,66.0
1309,A16,ATROUZ Sarah,32426,ALG,THIAM Ndeye Fatou,24302,SEN,Loss,13,15,R,48.0,R,
1309,A16,GHRAIRI Yosra,29161,TUN,NDAO Mame Awa,25679,SEN,Loss,5,15,R,,R,63.0
1309,A16,ABDICHE Sonia,30278,ALG,HAFEZ Nada,34643,EGY,Loss,8,15,R,97.0,R,72.0
1309,A8,AHMED Mennatalla,25671,EGY,KOUTOGLO Abla Françoise,45971,TOG,Won,15,4,R,38.0,R,
1309,A8,BOUNGAB Abik,32425,ALG,THIAM Ndeye Fatou,24302,SEN,Loss,14,15,L,47.0,R,
1309,A8,EL SWAY Mariam,21300,EGY,NDAO Mame Awa,25679,SEN,Won,15,12,R,95.0,R,63.0
1309,A8,HAFEZ Nada,34643,EGY,MONTASER Nour,34592,EGY,Loss,14,15,R,72.0,R,65.0
1309,A4,AHMED Mennatalla,25671,EGY,THIAM Ndeye Fatou,24302,SEN,Won,15,6,R,38.0,R,
1309,A4,EL SWAY Mariam,21300,EGY,MONTASER Nour,34592,EGY,Won,15,13,R,95.0,R,65.0
1309,A2,AHMED Mennatalla,25671,EGY,EL SWAY Mariam,21300,EGY,Won,15,13,R,38.0,R,95.0
1310,A16,BIKOUMOU OLASSA Dieu Merci,38239,CGO,LOUA MABIKA Dorian Dieuleveut,35525,CGO,Won,15,10,,,R,
1310,A16,KAFAR KANE Abdoul,34934,MLI,BALLO Boubacar,32954,MLI,Won,15,11,R,,R,
1310,A8,ELSISSY Ziad,26859,EGY,BIKOUMOU OLASSA Dieu Merci,38239,CGO,Won,15,6,R,38.0,,
1310,A8,SAMER Mohab,30389,EGY,FERJANI Fares,32326,TUN,Loss,13,15,R,32.0,R,30.0
1310,A8,AMR Ahmed,28464,EGY,EHAB Ahmed,30331,EGY,Loss,12,15,R,67.0,L,515.0
1310,A8,KAFAR KANE Abdoul,34934,MLI,SAMANDI Hichem,10403,TUN,Loss,4,15,R,,R,47.0
1310,A4,ELSISSY Ziad,26859,EGY,FERJANI Fares,32326,TUN,Loss,14,15,R,38.0,R,30.0
1310,A4,EHAB Ahmed,30331,EGY,SAMANDI Hichem,10403,TUN,Loss,13,15,L,515.0,R,47.0
1310,A2,FERJANI Fares,32326,TUN,SAMANDI Hichem,10403,TUN,Won,15,10,R,30.0,R,47.0
241,A128,DOIG Maria Luisa,18967,PER,CIPAROVA Dagmar,11731,SVK,Loss,8,15,L,154.0,R,173.0
241,A128,BARRETT Juliana,28959,RSA,TRZOPEK Katarzyna,5490,USA,Loss,10,15,L,66.0,L,61.0
241,A128,TAL Nickol,22013,ISR,SEGNINI BOCCHIA DI RINALDI Elisa,25019,DOM,Won,15,10,R,198.0,L,145.0
241,A128,CHU Ka Mong,28845,HKG,YEPES MOLINA Dirley Janineth,19493,CRC,Loss,12,15,R,142.0,R,364.0
241,A128,LIN Hui Ming,33224,TPE,GARS Sanne,13701,SWE,Loss,12,15,R,127.0,R,170.0
241,A128,SIMEAO Amanda,25082,BRA,HOPPE Malinka,20246,CAN,Loss,10,15,R,51.0,R,131.0
241,A128,LAWRENCE Corinna,13072,GBR,MARCLAY Jurate,8296,LTU,Won,15,11,R,589.0,R,469.0
241,A128,PECHOVOVA Michala,21710,CZE,SUN Yiwen,33102,CHN,Loss,10,15,R,494.0,L,5.0
241,A128,KOCK Michaela,19869,FIN,ALIBEKOVA Assel,24601,KAZ,Won,15,13,R,184.0,R,144.0
241,A128,RAHARDJA Rania Herlina,27143,SIN,PIOVESAN SILVA Patrizia,22657,VEN,Won,15,13,L,197.0,,
241,A128,DINU Loredana,5671,ROU,RUDKOVSKA Alexis D. Anna,23509,CAN,Won,15,11,R,76.0,R,
241,A128,BALAGANSKAYA Ulyana,28698,KAZ,LIM Cheryl,22920,SIN,Won,15,14,R,64.0,R,467.0
241,A128,SVELNIENE Agne,9557,LTU,LUGO Eliana,13948,VEN,Won,15,10,R,372.0,R,121.0
241,A128,FERNANDEZ CALLEJA Sara,26147,ESP,CARAN Romana,8326,SRB,Loss,9,15,R,217.0,L,180.0
241,A128,HERMINIO Ines,14971,POR,CAMPOS ESQUIVEL Andrea,31171,CRC,Won,15,5,R,278.0,R,203.0
241,A128,DI TELLA Isabel,27218,ARG,MACKINNON Leonora,23238,CAN,Won,15,14,R,59.0,R,47.0
241,A128,TOVAR KARAINDROS Oriana,30948,COL,LEHTONEN Suvi,14473,FIN,Loss,10,15,R,209.0,R,264.0
241,A128,DOUBOVA Dominika,14438,CZE,CARDENAL VENTOSA Yoslaine,19132,CUB,Won,15,11,R,96.0,R,
241,A128,GABER Shirwit,34915,EGY,CISNEROS Alejandra,24829,ESP,Loss,13,15,R,107.0,R,168.0
241,A128,CARFOOT Tamryn,27366,RSA,YAMADA Ayumi,26957,JPN,Loss,7,8,R,594.0,L,287.0
241,A128,BELJAJEVA Julia,20450,EST,MATEO MUESES Elsa,23144,DOM,Loss,12,15,R,35.0,R,
241,A128,AGUERO Elida Sandra,13470,ARG,MENDOZA VENZANT Ceily,21179,CUB,Loss,7,15,R,150.0,L,
241,A128,PENA Berta,20721,ESP,RODRIGUEZ Diana,16709,COL,Loss,9,15,R,,R,156.0
241,A128,MARTINEZ Dayana,13368,VEN,ILIC Danijela,17045,SRB,Loss,9,15,R,,R,200.0
241,A64,MOELLHAUSEN Nathalie,4585,BRA,CIPAROVA Dagmar,11731,SVK,Won,15,10,L,14.0,R,173.0
241,A64,DUENAS NICOLAU Maria Josefina,32091,ARG,EHAB Nardin,34912,EGY,Won,15,14,R,554.0,R,72.0
241,A64,NDOLO Alexandra,18515,GER,TRZOPEK Katarzyna,5490,USA,Won,15,13,L,36.0,L,61.0
241,A64,TAL Nickol,22013,ISR,MAHDY Ayah,26855,EGY,Won,15,8,R,198.0,R,74.0
241,A64,DEL CARRETTO Bianca,4461,ITA,YEPES MOLINA Dirley Janineth,19493,CRC,Won,15,11,R,79.0,R,364.0
241,A64,GARS Sanne,13701,SWE,FAUTSCH Lis,9667,LUX,Won,15,13,R,170.0,L,84.0
241,A64,MARINUK Avital,20699,ISR,SHER Diana,24148,AUS,Won,15,14,R,195.0,R,
241,A64,HOPPE Malinka,20246,CAN,KONG Man Wai Vivian,22439,HKG,Loss,9,15,R,131.0,L,13.0
241,A64,DMOWSKA-ANDRZEJUK Danuta,5355,POL,LAWRENCE Corinna,13072,GBR,Won,15,14,R,112.0,R,589.0
241,A64,HAO Jialu,27461,CHN,BERGDAHL Johanna,12783,SWE,Loss,10,15,R,57.0,R,129.0
241,A64,COSTA Rayssa,25081,BRA,SUN Yiwen,33102,CHN,Loss,9,15,R,44.0,L,5.0
241,A64,KOCK Michaela,19869,FIN,SHIMOOKAWA Ayaka,24476,JPN,Won,15,12,R,184.0,L,38.0
241,A64,SATO Nozomi,10485,JPN,RAHARDJA Rania Herlina,27143,SIN,Won,15,7,R,21.0,L,197.0
241,A64,DINU Loredana,5671,ROU,YUNUSBAYEVA Jamilya,17759,KAZ,Won,15,4,R,76.0,R,143.0
241,A64,OHASHI Rie,22362,JPN,MELENTIEV Polina,22283,ISR,Loss,14,15,L,194.0,R,130.0
241,A64,BALAGANSKAYA Ulyana,28698,KAZ,MULTERER Ricarda,12626,GER,Loss,13,15,R,64.0,R,87.0
241,A64,VITALIS Coraline,28593,FRA,SVELNIENE Agne,9557,LTU,Won,15,13,R,83.0,R,372.0
241,A64,HAARLEM Sophie,6203,SWE,TOPIC Toncica,19633,CRO,Loss,13,14,R,178.0,R,139.0
241,A64,KANG Young Mi,8284,KOR,CARAN Romana,8326,SRB,Won,15,9,L,25.0,L,180.0
241,A64,HERMINIO Ines,14971,POR,SOZANSKA Monika,5472,GER,Loss,3,15,R,278.0,R,41.0
241,A64,REVESZ Julianna,4204,HUN,DI TELLA Isabel,27218,ARG,Won,13,12,R,97.0,R,59.0
241,A64,LEHTONEN Suvi,14473,FIN,HOLMES Katharine,22023,USA,Loss,8,15,R,264.0,R,27.0
241,A64,NELIP Ewa,9835,POL,CHOI Eunsook,16465,KOR,Won,15,14,R,289.0,R,43.0
241,A64,DOUBOVA Dominika,14438,CZE,POCHKALOVA Anfisa,15351,UKR,Loss,7,15,R,96.0,R,81.0
241,A64,MARTINEZ Maria,8746,VEN,CISNEROS Alejandra,24829,ESP,Won,15,7,R,39.0,R,168.0
241,A64,GEROUDET Tiffany,7767,SUI,BAJORUNAITE Paulina,24440,LTU,Won,15,7,L,56.0,R,138.0
241,A64,KNAPIK-MIAZGA Renata,13503,POL,YAMADA Ayumi,26957,JPN,Won,15,8,L,32.0,L,287.0
241,A64,MATEO MUESES Elsa,23144,DOM,PIEKARSKA Magdalena,5443,POL,Loss,9,15,R,,L,65.0
241,A64,KOCHNEVA Olga,17600,RUS,MENDOZA VENZANT Ceily,21179,CUB,Won,10,9,R,40.0,L,
241,A64,RODRIGUEZ Diana,16709,COL,RODRIGUEZ QUESADA Yamilka,2200,CUB,Loss,6,9,R,156.0,R,120.0
241,A64,HALLS Evelyn,1510,AUS,ISCHER Amandine,23666,SUI,Won,15,7,L,122.0,R,256.0
241,A64,ILIC Danijela,17045,SRB,LIN Yik Hei Coco,28847,HKG,Won,15,13,R,200.0,R,163.0
241,A64,FIAMINGO Rossella,19604,ITA,GARS Sanne,13701,SWE,Won,15,12,L,7.0,R,170.0
241,A64,MOELLHAUSEN Nathalie,4585,BRA,BUDAI Dorina,19630,HUN,Won,15,10,L,14.0,R,91.0
241,A64,HURLEY Courtney,11652,USA,KANG Young Mi,8284,KOR,Won,15,12,R,18.0,L,25.0
241,A64,HOLMES Katharine,22023,USA,LOGUNOVA Tatiana,5808,RUS,Won,15,13,R,27.0,R,4.0
241,A64,SHIN A Lam,10773,KOR,DUENAS NICOLAU Maria Josefina,32091,ARG,Won,15,12,R,,R,554.0
241,A64,PIEKARSKA Magdalena,5443,POL,GUDKOVA Tatiana,25207,RUS,Loss,12,15,L,65.0,L,93.0
241,A64,BOSCARELLI Francesca,4388,ITA,DEL CARRETTO Bianca,4461,ITA,Loss,11,12,R,75.0,R,79.0
241,A64,MELENTIEV Polina,22283,ISR,HEIDEMANN Britta,3593,GER,Loss,14,15,R,130.0,R,30.0
241,A64,SUN Yujie,18973,CHN,DINU Loredana,5671,ROU,Loss,14,15,L,12.0,R,76.0
241,A64,POCHKALOVA Anfisa,15351,UKR,NISIMA Maureen,2970,FRA,Loss,9,15,R,81.0,R,67.0
241,A64,POP Simona,9855,ROU,SOZANSKA Monika,5472,GER,Loss,10,11,L,45.0,R,41.0
241,A64,BERGDAHL Johanna,12783,SWE,CHOI Injeong,25200,KOR,Loss,10,15,R,129.0,R,20.0
241,A64,BESBES Sarra,12625,TUN,NELIP Ewa,9835,POL,Won,15,10,L,2.0,R,289.0
241,A64,KOCHNEVA Olga,17600,RUS,KRYVYTSKA Olena,13707,UKR,Won,15,14,R,40.0,R,26.0
241,A64,PANTELYEYEVA Kseniya,22831,UKR,DMOWSKA-ANDRZEJUK Danuta,5355,POL,Won,15,11,R,49.0,R,112.0
241,A64,TAL Nickol,22013,ISR,KOLOBOVA Violetta,18949,RUS,Loss,5,15,R,198.0,R,11.0
241,A64,BRANZA Ana Maria,5629,ROU,KOCK Michaela,19869,FIN,Won,15,7,L,6.0,R,184.0
241,A64,MULTERER Ricarda,12626,GER,LEHIS Katrina,24108,EST,Loss,6,15,R,87.0,L,28.0
241,A64,BRUNNER Pauline,26244,SUI,NDOLO Alexandra,18515,GER,Loss,2,4,L,137.0,L,36.0
241,A64,MARINUK Avital,20699,ISR,HURLEY Kelley,9122,USA,Loss,13,15,R,195.0,L,19.0
241,A64,CANDASSAMY Marie Florence,20179,FRA,TOPIC Toncica,19633,CRO,Won,15,8,R,37.0,R,139.0
241,A64,SATO Nozomi,10485,JPN,EMBRICH Irina,9370,EST,Loss,10,15,R,21.0,L,9.0
241,A64,SAMUELSSON Emma,9708,SWE,MARTINEZ Maria,8746,VEN,Won,15,11,L,48.0,R,39.0
241,A64,SUN Yiwen,33102,CHN,KIRPU Erika,19820,EST,Won,15,11,L,5.0,R,16.0
241,A64,SHEMYAKINA Yana,6435,UKR,GEROUDET Tiffany,7767,SUI,Won,15,11,R,29.0,L,56.0
241,A64,KONG Man Wai Vivian,22439,HKG,ANTAL Edina,15345,HUN,Loss,11,15,L,13.0,R,185.0
241,A64,NAVARRIA Mara,9248,ITA,REVESZ Julianna,4204,HUN,Won,14,11,R,8.0,R,97.0
241,A64,HALLS Evelyn,1510,AUS,XU Anqi,21110,CHN,Loss,8,15,L,122.0,R,3.0
241,A64,GHERMAN Simona,5621,ROU,KNAPIK-MIAZGA Renata,13503,POL,Won,15,7,R,15.0,L,32.0
241,A64,RODRIGUEZ QUESADA Yamilka,2200,CUB,MALLO Auriane,25031,FRA,Loss,10,15,R,120.0,L,42.0
241,A64,SALMINEN Anna,25895,FIN,VITALIS Coraline,28593,FRA,Loss,4,15,R,182.0,R,83.0
241,A64,ILIC Danijela,17045,SRB,SZASZ Emese,4220,HUN,Loss,6,15,R,200.0,L,1.0
241,A32,FIAMINGO Rossella,19604,ITA,MOELLHAUSEN Nathalie,4585,BRA,Won,15,9,L,7.0,L,14.0
241,A32,HURLEY Courtney,11652,USA,HOLMES Katharine,22023,USA,Won,15,8,R,18.0,R,27.0
241,A32,SHIN A Lam,10773,KOR,GUDKOVA Tatiana,25207,RUS,Loss,6,7,R,,L,93.0
241,A32,DEL CARRETTO Bianca,4461,ITA,HEIDEMANN Britta,3593,GER,Won,14,13,R,79.0,R,30.0
241,A32,DINU Loredana,5671,ROU,NISIMA Maureen,2970,FRA,Won,15,7,R,76.0,R,67.0
241,A32,SOZANSKA Monika,5472,GER,CHOI Injeong,25200,KOR,Loss,9,14,R,41.0,R,20.0
241,A32,BESBES Sarra,12625,TUN,KOCHNEVA Olga,17600,RUS,Won,15,14,L,2.0,R,40.0
241,A32,PANTELYEYEVA Kseniya,22831,UKR,KOLOBOVA Violetta,18949,RUS,Won,15,14,R,49.0,R,11.0
241,A32,BRANZA Ana Maria,5629,ROU,LEHIS Katrina,24108,EST,Loss,11,15,L,6.0,L,28.0
241,A32,NDOLO Alexandra,18515,GER,HURLEY Kelley,9122,USA,Won,15,8,L,36.0,L,19.0
241,A32,CANDASSAMY Marie Florence,20179,FRA,EMBRICH Irina,9370,EST,Loss,11,15,R,37.0,L,9.0
241,A32,SAMUELSSON Emma,9708,SWE,SUN Yiwen,33102,CHN,Won,15,14,L,48.0,L,5.0
241,A32,SHEMYAKINA Yana,6435,UKR,ANTAL Edina,15345,HUN,Won,15,10,R,29.0,R,185.0
241,A32,NAVARRIA Mara,9248,ITA,XU Anqi,21110,CHN,Loss,4,15,R,8.0,R,3.0
241,A32,GHERMAN Simona,5621,ROU,MALLO Auriane,25031,FRA,Won,15,11,R,15.0,L,42.0
241,A32,VITALIS Coraline,28593,FRA,SZASZ Emese,4220,HUN,Loss,9,15,R,83.0,L,1.0
241,A16,FIAMINGO Rossella,19604,ITA,HURLEY Courtney,11652,USA,Won,15,11,L,7.0,R,18.0
241,A16,GUDKOVA Tatiana,25207,RUS,DEL CARRETTO Bianca,4461,ITA,Loss,9,15,L,93.0,R,79.0
241,A16,DINU Loredana,5671,ROU,CHOI Injeong,25200,KOR,Won,15,11,R,76.0,R,20.0
241,A16,BESBES Sarra,12625,TUN,PANTELYEYEVA Kseniya,22831,UKR,Won,14,13,L,2.0,R,49.0
241,A16,LEHIS Katrina,24108,EST,NDOLO Alexandra,18515,GER,Won,15,10,L,28.0,L,36.0
241,A16,EMBRICH Irina,9370,EST,SAMUELSSON Emma,9708,SWE,Loss,12,15,L,9.0,L,48.0
241,A16,SHEMYAKINA Yana,6435,UKR,XU Anqi,21110,CHN,Loss,12,15,R,29.0,R,3.0
241,A16,GHERMAN Simona,5621,ROU,SZASZ Emese,4220,HUN,Won,15,8,R,15.0,L,1.0
241,A8,FIAMINGO Rossella,19604,ITA,DEL CARRETTO Bianca,4461,ITA,Won,15,4,L,7.0,R,79.0
241,A8,DINU Loredana,5671,ROU,BESBES Sarra,12625,TUN,Loss,14,15,R,76.0,L,2.0
241,A8,LEHIS Katrina,24108,EST,SAMUELSSON Emma,9708,SWE,Loss,13,15,L,28.0,L,48.0
241,A8,XU Anqi,21110,CHN,GHERMAN Simona,5621,ROU,Won,15,10,R,3.0,R,15.0
