Competition ID,Competition Name,Location,Start Date,Weapon,Gender,Season
175,Tournoi satellite épée féminine (Oslo),Oslo,08-11-2008,Epee,Women,2009
176,Tournoi satellite épée masculine (Oslo),Oslo,08-11-2008,Epee,Men,2009
177,Tournoi satellite épée féminine (Copenhague),Copenhague,26-10-2008,Epee,Women,2009
178,Tournoi satellite épée masculine (Copenhague),Copenhague,25-10-2008,Epee,Men,2009
916,Aphrodite Cup 2008 (Nicosia),Nicosia,25-10-2008,Epee,Women,2009
960,Aphrodite Cup 2008 (Nicosia),Nicosia,25-10-2008,Epee,Men,2009
182,Tournoi satellite sabre masculin (Gand),Gand,18-10-2008,Sabre,Men,2009
391,Leon Paul satellite fleuret masculin (Londres),Londres,19-10-2008,Foil,Men,2009
173,"Kupittaa tournament, épée féminine (Turku)",Turku,18-10-2008,Epee,Women,2009
174,"Kupittaa tournament, épée masculine (Turku)",Turku,18-10-2008,Epee,Men,2009
553,51 Trophy of Belgrade (Belgrade),Belgrade,12-10-2008,Epee,Women,2009
554,51 Trophy of Belgrade (Belgrade),Belgrade,12-10-2008,Epee,Men,2009
241,Championnats du Monde (Antalya),Antalya,02-10-2009,Epee,Women,2009
242,Championnats du Monde (Antalya),Antalya,01-10-2009,Epee,Men,2009
243,Championnats du Monde (Antalya),Antalya,01-10-2009,Foil,Women,2009
244,Championnats du Monde (Antalya),Antalya,30-09-2009,Foil,Men,2009
245,Championnats du Monde (Antalya),Antalya,30-09-2009,Sabre,Women,2009
246,Championnats du Monde (Antalya),Antalya,02-10-2009,Sabre,Men,2009
973,IX Juegos Deportivos Centroamericanos (San Pedro Sula),San Pedro Sula,15-08-2009,Epee,Women,2009
974,IX Juegos Deportivos Centroamericanos (San Pedro Sula),San Pedro Sula,15-08-2009,Epee,Men,2009
975,IX Juegos Deportivos Centroamericanos (San Pedro Sula),San Pedro Sula,15-08-2009,Foil,Women,2009
976,IX Juegos Deportivos Centroamericanos (San Pedro Sula),San Pedro Sula,15-08-2009,Foil,Men,2009
977,IX Juegos Deportivos Centroamericanos (San Pedro Sula),San Pedro Sula,15-08-2009,Sabre,Women,2009
978,IX Juegos Deportivos Centroamericanos (San pedro Sula),San pedro Sula,15-08-2009,Sabre,Men,2009
584,Championnats d'Afrique (Dakar),Dakar,06-08-2009,Epee,Women,2009
585,Championnats d'Afrique (Dakar),Dakar,07-08-2009,Epee,Men,2009
586,Championnats d'Afrique (Dakar),Dakar,07-08-2009,Foil,Women,2009
587,Championnats d'Afrique (Dakar),Dakar,06-08-2009,Foil,Men,2009
588,Championnats d'Afrique (Dakar),Dakar,06-08-2009,Sabre,Women,2009
589,Championnats d'Afrique (Dakar),Dakar,07-08-2009,Sabre,Men,2009
738,Championnats d'Europe (Plovdiv),Plovdiv,13-07-2009,Epee,Women,2009
739,Championnats d'Europe (Plovdiv),Plovdiv,13-07-2009,Epee,Men,2009
740,Championnats d'Europe (Plovdiv),Plovdiv,13-07-2009,Foil,Women,2009
741,Championnats d'Europe (Plovdiv),Plovdiv,13-07-2009,Foil,Men,2009
742,Championnats d'Europe (Plovdiv),Plovdiv,13-07-2009,Sabre,Women,2009
743,Championnats d'Europe (Plovdiv),Plovdiv,13-07-2009,Sabre,Men,2009
904,Universiade (Belgrade),Belgrade,02-07-2009,Epee,Women,2009
905,Universiade (Belgrade),Belgrade,02-07-2009,Epee,Men,2009
906,Universiade (Belgrade),Belgrade,02-07-2009,Foil,Women,2009
907,Universiade (Belgrade),Belgrade,02-07-2009,Foil,Men,2009
908,Universiade (Belgrade),Belgrade,02-07-2009,Sabre,Women,2009
909,Universiade (Belgrade),Belgrade,02-07-2009,Sabre,Men,2009
797,Championnats Panaméricains (San Salvador),San Salvador,02-07-2009,Epee,Women,2009
798,Championnats Panaméricains (San Salvador),San Salvador,02-07-2009,Foil,Men,2009
799,Championnats Panaméricains (San Salvador),San Salvador,02-07-2009,Epee,Men,2009
800,Championnats Panaméricains (San Salvador),San Salvador,02-07-2009,Foil,Women,2009
801,Championnats Panaméricains (San Salvador),San Salvador,02-07-2009,Sabre,Women,2009
802,Championnats Panaméricains (San Salvador),San Salvador,02-07-2009,Sabre,Men,2009
111,Jockey Club Argentino (Buenos Aires),Buenos Aires,20-06-2009,Epee,Men,2009
130,Coupe du Monde (Dallas),Dallas,21-06-2009,Foil,Women,2009
471,Coupe du Monde (Dallas),Dallas,20-06-2009,Sabre,Women,2009
474,Coupe du Monde (Dallas),Dallas,19-06-2009,Sabre,Men,2009
106,Coupe du Monde (Bogota),Bogota,12-06-2009,Epee,Men,2009
146,Copa del Mundo (Estado Vargas),Estado Vargas,12-06-2009,Foil,Men,2009
476,Copa del Mundo (Estado Vargas),Estado Vargas,14-06-2009,Sabre,Men,2009
131,Tournoi Nancy Uranga (La Havane),La Havane,08-06-2009,Foil,Women,2009
155,Coupe du Monde (La Havane),La Havane,11-06-2009,Sabre,Women,2009
186,Cole Cup (Newcastle),Newcastle,13-06-2009,Sabre,Men,2009
485,Cole Cup (Newcastle),Newcastle,13-06-2009,Sabre,Women,2009
486,Cole Cup (Newcastle),Newcastle,13-06-2009,Epee,Women,2009
95,Coupe du Monde (La Havane),La Havane,06-06-2009,Epee,Women,2009
147,Copa Villa La Habana (La Havane),La Havane,04-06-2009,Foil,Men,2009
185,Tournoi satellite sabre masculin (Reykjavik),Reykjavik,06-06-2009,Sabre,Men,2009
484,Tournoi satellite sabre féminin (Reykjavik),Reykjavik,06-06-2009,Sabre,Women,2009
105,Epée internationale (Montréal),Montréal,29-05-2009,Epee,Men,2009
451,Epée internationale (Montréal),Montréal,29-05-2009,Epee,Women,2009
463,Epée internationale (Montréal),Montréal,30-05-2009,Foil,Men,2009
163,Trophée Luxardo (Padoue),Padoue,29-05-2009,Sabre,Men,2009
134,Fleuret de St-Petersbourg (St-Petersbourg),St-Petersbourg,25-05-2009,Foil,Men,2009
676,Coupe du Monde (Tianjin),Tianjin,29-05-2009,Sabre,Women,2009
652,Tournoi satellite sabre féminin (Baku),Baku,23-05-2009,Sabre,Women,2009
184,Tournoi satellite sabre masculin (Helsinki),Helsinki,23-05-2009,Sabre,Men,2009
164,Villa de Madrid (Madrid),Madrid,23-05-2009,Sabre,Men,2009
138,SK Trophée Séoul (Séoul),Séoul,18-05-2009,Foil,Men,2009
520,Tournoi satellite epee feminine (Split),Split,23-05-2009,Epee,Women,2009
793,Tournoi satellite (Split),Split,23-05-2009,Epee,Men,2009
118,Fleuret de St-Petersbourg (St-Petersbourg),St-Petersbourg,22-05-2009,Foil,Women,2009
97,Challenge Australia (Sydney),Sydney,23-05-2009,Epee,Women,2009
521,Challenge Australia (Sydney),Sydney,23-05-2009,Epee,Men,2009
522,Candidature A (Koblenz),Koblenz,16-05-2009,Sabre,Women,2009
449,Tournoi international (Nankin),Nankin,15-05-2009,Epee,Women,2009
121,SK Trophée Séoul (Séoul),Séoul,15-05-2009,Foil,Women,2009
165,Sabre de Wolodyjowski (Varsovie),Varsovie,15-05-2009,Sabre,Men,2009
470,Challenge Yves Brasseur (Gand),Gand,09-05-2009,Sabre,Women,2009
655,Tournoi satellite (Istanbul),Istanbul,09-05-2009,Epee,Women,2009
656,Tournoi satellite (Istanbul),Istanbul,09-05-2009,Epee,Men,2009
104,Challenge Monal (Paris),Paris,09-05-2009,Epee,Men,2009
122,Coupe du Monde (Shanghai),Shanghai,04-05-2009,Foil,Women,2009
145,Prince Takamado WC (Tokyo),Tokyo,08-05-2009,Foil,Men,2009
469,Coupe du Monde (Klagenfurt),Klagenfurt,02-05-2009,Sabre,Women,2009
139,Coupe du Monde (Shanghai),Shanghai,01-05-2009,Foil,Men,2009
397,Tournoi satellite fleuret féminin (Copenhague),Copenhague,29-03-2009,Foil,Women,2009
398,Tournoi satellite fleuret masculin (Copenhague),Copenhague,28-03-2009,Foil,Men,2009
108,Heidenheimer Pokal (Heidenheim),Heidenheim,27-03-2009,Epee,Men,2009
85,Souvenir J. Nowara (Luxembourg),Luxembourg,28-03-2009,Epee,Women,2009
518,Challenge Jeanty (Marseille),Marseille,27-03-2009,Foil,Women,2009
516,Epee de Moscow Region (Lobnya),Lobnya,21-03-2009,Epee,Women,2009
129,Coupe du Monde (Turin),Turin,21-03-2009,Foil,Women,2009
125,Cup Eximbank (Budapest),Budapest,14-03-2009,Foil,Women,2009
143,Coupe du Monde Cidade de Espinho (Espinho),Espinho,14-03-2009,Foil,Men,2009
447,Coupe du Monde (Florina),Florina,14-03-2009,Epee,Women,2009
151,Tournoi international (Foggia),Foggia,13-03-2009,Sabre,Women,2009
475,Coupe du Monde (Tunis),Tunis,13-03-2009,Sabre,Men,2009
809,Arnold Schwarzenegger C. Sports Festival (Colombus (Ohio)),Colombus (Ohio),07-03-2009,Epee,Men,2009
112,Challenge Bernadotte Stockholm (Stockholm),Stockholm,06-03-2009,Epee,Men,2009
82,Würth Cup (Tauberbischofsheim),Tauberbischofsheim,07-03-2009,Epee,Women,2009
113,Grand Prix de Berne (Berne),Berne,28-02-2009,Epee,Men,2009
142,Löwe von Bonn (Bonn),Bonn,28-02-2009,Foil,Men,2009
458,The Artus Court PKO BP (Gdansk),Gdansk,27-02-2009,Foil,Women,2009
162,Glaive D’Asparoukh (Plovdiv),Plovdiv,27-02-2009,Sabre,Men,2009
689,Coupe du Monde (V.Leganés-Madrid),V.Leganés-Madrid,28-02-2009,Sabre,Women,2009
127,Cup der Sparkasse Leipzig (Leipzig),Leipzig,21-02-2009,Foil,Women,2009
86,Challenge international de St-Maur (Saint-Maur),Saint-Maur,20-02-2009,Epee,Women,2009
92,Ciudad de Barcelona (Barcelone),Barcelone,14-02-2009,Epee,Women,2009
149,Sabre de Moscou (Moscow),Moscow,15-02-2009,Sabre,Women,2009
156,Sabre de Moscou (Moscow),Moscow,12-02-2009,Sabre,Men,2009
180,Tournoi satellite sabre masculin (Orebro),Orebro,14-02-2009,Sabre,Men,2009
98,Glaive de Tallin (Tallin),Tallin,14-02-2009,Epee,Men,2009
140,Coupe Ville de Venise (Venise),Venise,13-02-2009,Foil,Men,2009
158,Coupe Gerevich-Kovacs-Karpati (Budapest),Budapest,06-02-2009,Sabre,Men,2009
99,Coupe du Monde Cidade de Lisboa (Lisbonne),Lisbonne,07-02-2009,Epee,Men,2009
152,Trophée BNP-Paribas (Orléans),Orléans,06-02-2009,Sabre,Women,2009
517,Tournoi international (Rome),Rome,06-02-2009,Epee,Women,2009
393,SAF Pokalen (Stockholm),Stockholm,08-02-2009,Epee,Women,2009
394,SAF Pokalen (Stockholm),Stockholm,07-02-2009,Epee,Men,2009
627,Star Cup Belgrade (Zrenjanin),Zrenjanin,07-02-2009,Foil,Women,2009
160,Coupe Akropolis (Athènes),Athènes,31-01-2009,Sabre,Men,2009
137,Tournoi Ciudad de A Coruña (La Coruña),La Coruña,31-01-2009,Foil,Men,2009
109,Trophée Carroccio (Legnano),Legnano,30-01-2009,Epee,Men,2009
467,England Cup (Londres),Londres,31-01-2009,Sabre,Women,2009
124,Coupe du Monde (Salzbourg),Salzbourg,31-01-2009,Foil,Women,2009
80,Grand Prix (Doha),Doha,24-01-2009,Epee,Women,2009
387,Grand Prix du Qatar 2009 (Doha),Doha,23-01-2009,Epee,Men,2009
135,Challenge International de Paris (Paris),Paris,23-01-2009,Foil,Men,2009
79,Westend Cup (Budapeste),Budapeste,16-01-2009,Epee,Women,2009
132,Copenhagen Cup (Copenhague),Copenhague,17-01-2009,Foil,Men,2009
179,Tournoi satellite sabre masculin (Copenhague),Copenhague,17-01-2009,Sabre,Men,2009
519,Coupe du Monde (Istanbul),Istanbul,17-01-2009,Sabre,Men,2009
385,CM Cheikh Fahed Al-Ahmed Al-Soubah (Koweit City),Koweit City,16-01-2009,Epee,Men,2009
116,Coupe du Monde (Kish Island),Kish Island,10-01-2009,Epee,Men,2009
168,Coupe du Monde (Kish Island),Kish Island,10-01-2009,Sabre,Men,2009
796,Tournoi satellite (Dublin),Dublin,29-11-2008,Epee,Men,2009
172,Tournoi satellite sabre masculin (Amsterdam),Amsterdam,15-11-2008,Sabre,Men,2009
392,Tournoi satellite fleuret masculin (Amsterdam),Amsterdam,15-11-2008,Foil,Men,2009
170,Tournoi satellite épée féminine (Arhus),Arhus,15-11-2008,Epee,Women,2009
171,Tournoi satellite épée masculine (Arhus),Arhus,15-11-2008,Epee,Men,2009
175,Tournoi satellite épée féminine (Oslo),Oslo,08-11-2008,Epee,Women,2009
176,Tournoi satellite épée masculine (Oslo),Oslo,08-11-2008,Epee,Men,2009
177,Tournoi satellite épée féminine (Copenhague),Copenhague,26-10-2008,Epee,Women,2009
178,Tournoi satellite épée masculine (Copenhague),Copenhague,25-10-2008,Epee,Men,2009
916,Aphrodite Cup 2008 (Nicosia),Nicosia,25-10-2008,Epee,Women,2009
960,Aphrodite Cup 2008 (Nicosia),Nicosia,25-10-2008,Epee,Men,2009
182,Tournoi satellite sabre masculin (Gand),Gand,18-10-2008,Sabre,Men,2009
391,Leon Paul satellite fleuret masculin (Londres),Londres,19-10-2008,Foil,Men,2009
173,"Kupittaa tournament, épée féminine (Turku)",Turku,18-10-2008,Epee,Women,2009
174,"Kupittaa tournament, épée masculine (Turku)",Turku,18-10-2008,Epee,Men,2009
553,51 Trophy of Belgrade (Belgrade),Belgrade,12-10-2008,Epee,Women,2009
554,51 Trophy of Belgrade (Belgrade),Belgrade,12-10-2008,Epee,Men,2009
