Competition ID,Competition Name,Location,Start Date,Weapon,Gender,Season
158,Coupe Gerevich-Kovacs-Karpati (Budapest),Budapest,03-02-2006,Sabre,Men,2006
137,Tournoi Ciudad de A Coruña (La Coruña),La Coruña,03-02-2006,Foil,Men,2006
152,Trophée BNP-Paribas (Orléans),Orléans,03-02-2006,Sabre,Women,2006
86,Challenge international de St-Maur (Saint-Maur),Saint-Maur,03-02-2006,Epee,Women,2006
385,CM Cheikh Fahed Al-Ahmed Al-Soubah (Koweit City),Koweit City,27-01-2006,Epee,Men,2006
135,C.I.P. Souvenir Rommel Paris (Paris),Paris,27-01-2006,Foil,Men,2006
80,Prague d’Or (Prague),Prague,28-01-2006,Epee,Women,2006
475,Coupe du Monde (Tunis),Tunis,27-01-2006,Sabre,Men,2006
79,Westend Cup (Budapest),Budapest,20-01-2006,Epee,Women,2006
519,Candidature A (Istanbul),Istanbul,21-01-2006,Sabre,Men,2006
132,Copenhagen Cup (Copenhague),Copenhague,14-01-2006,Foil,Men,2006
179,Tournoi satellite sabre masculin (Copenhague),Copenhague,14-01-2006,Sabre,Men,2006
553,Tournoi satellite (Belgrade),Belgrade,26-11-2005,Epee,Women,2006
554,Tournoi satellite (Belgrade),Belgrade,26-11-2005,Epee,Men,2006
172,Tournoi satellite sabre masculin (Amsterdam),Amsterdam,12-11-2005,Sabre,Men,2006
392,Tournoi satellite fleuret masculin (Amsterdam),Amsterdam,12-11-2005,Foil,Men,2006
175,Tournoi satellite épée féminine (Oslo),Oslo,12-11-2005,Epee,Women,2006
176,Tournoi satellite épée masculine (Oslo),Oslo,12-11-2005,Epee,Men,2006
177,Tournoi satellite épée féminine (Copenhague),Copenhague,22-10-2005,Epee,Women,2006
178,Tournoi satellite épée masculine (Copenhague),Copenhague,22-10-2005,Epee,Men,2006
182,Tournoi satellite sabre masculin (Gand),Gand,22-10-2005,Sabre,Men,2006
391,Leon Paul satellite fleuret masculin (Londres),Londres,22-10-2005,Foil,Men,2006
173,Kupitta tournament (Turku),Turku,16-10-2005,Epee,Women,2006
174,Kupittaa tournament (Turku),Turku,15-10-2005,Epee,Men,2006
170,Tournoi satellite épée féminine (Arhus),Arhus,10-09-2005,Epee,Women,2006
171,Tournoi satellite épée masculine (Arhus),Arhus,10-09-2005,Epee,Men,2006
241,Championnats du Monde (Turin),Turin,02-10-2006,Epee,Women,2006
244,Championnats du Monde (Turin),Turin,02-10-2006,Foil,Men,2006
242,Championnats du Monde (Turin),Turin,01-10-2006,Epee,Men,2006
243,Championnats du Monde (Turin),Turin,30-09-2006,Foil,Women,2006
245,Championnats du Monde (Turin),Turin,01-10-2006,Sabre,Women,2006
246,Championnats du Monde (Turin),Turin,30-09-2006,Sabre,Men,2006
523,Commonwealth Championships (Belfast),Belfast,20-09-2006,Epee,Women,2006
524,Commonwealth Championships (Belfast),Belfast,20-09-2006,Epee,Men,2006
525,Commonwealth Championships (Belfast),Belfast,20-09-2006,Foil,Women,2006
526,Commonwealth Championships (Belfast),Belfast,20-09-2006,Foil,Men,2006
527,Commonwealth Championships (Belfast),Belfast,20-09-2006,Sabre,Women,2006
528,Commonwealth Championships (Belfast),Belfast,20-09-2006,Sabre,Men,2006
628,Championnats d'Afrique (Casablanca),Casablanca,21-07-2006,Epee,Women,2006
629,Championnats d'Afrique (Casablanca),Casablanca,21-07-2006,Epee,Men,2006
630,Championnats d'Afrique (Casablanca),Casablanca,21-07-2006,Foil,Women,2006
631,Championnats d'Afrique (Casablanca),Casablanca,21-07-2006,Foil,Men,2006
632,Championnats d'Afrique (Casablanca),Casablanca,21-07-2006,Sabre,Women,2006
633,Championnats d'Afrique (Casablanca),Casablanca,21-07-2006,Sabre,Men,2006
677,Jeux Centraméricains (Cartagena de Indias),Cartagena de Indias,15-07-2006,Epee,Women,2006
678,Jeux Centraméricains (Cartagena de Indias),Cartagena de Indias,15-07-2006,Epee,Men,2006
679,Jeux Centraméricains (Cartagena de Indias),Cartagena de Indias,15-07-2006,Foil,Women,2006
680,Jeux Centraméricains (Cartagena de Indias),Cartagena de Indias,15-07-2006,Foil,Men,2006
681,Jeux Centraméricains (Cartagena de Indias),Cartagena de Indias,15-07-2006,Sabre,Women,2006
682,Jeux Centraméricains (Cartagena de Indias),Cartagena de Indias,15-07-2006,Sabre,Men,2006
116,Coupe du Monde (Téhéran),Téhéran,15-07-2006,Epee,Men,2006
168,Coupe du Monde (Téhéran),Téhéran,14-07-2006,Sabre,Men,2006
289,Championnats d'Europe seniors (Izmir),Izmir,05-07-2006,Epee,Women,2006
290,Championnats d'Europe seniors (Izmir),Izmir,07-07-2006,Epee,Men,2006
291,Championnats d'Europe seniors (Izmir),Izmir,07-07-2006,Foil,Women,2006
292,Championnats d'Europe seniors (Izmir),Izmir,04-07-2006,Foil,Men,2006
293,Championnats d'Europe seniors (Izmir),Izmir,04-07-2006,Sabre,Women,2006
294,Championnats d'Europe seniors (Izmir),Izmir,05-07-2006,Sabre,Men,2006
111,Jockey Club  Argentina (Buenos Aires),Buenos Aires,01-07-2006,Epee,Men,2006
128,Coupe Buenos Aires (Buenos Aires),Buenos Aires,01-07-2006,Foil,Women,2006
106,Coupe du Monde (Bogota),Bogota,23-06-2006,Epee,Men,2006
131,Tournoi Nancy Uranga (La Havane),La Havane,20-06-2006,Foil,Women,2006
147,Copa Villa La Habana (La Havane),La Havane,19-06-2006,Foil,Men,2006
155,Coupe du Monde (La Havane),La Havane,23-06-2006,Sabre,Women,2006
115,Copa Mundial de Puerto Rico (Carolina),Carolina,16-06-2006,Epee,Men,2006
95,Coupe du Monde (La Havane),La Havane,16-06-2006,Epee,Women,2006
130,World Cup competition (Las Vegas),Las Vegas,16-06-2006,Foil,Women,2006
154,Coupe du Monde (Las Vegas),Las Vegas,16-06-2006,Sabre,Women,2006
186,Cole Cup (Newcastle),Newcastle,17-06-2006,Sabre,Men,2006
485,Cole Cup (Newcastle),Newcastle,17-06-2006,Sabre,Women,2006
486,Cole Cup (Newcastle),Newcastle,17-06-2006,Epee,Women,2006
555,Cole Cup (Newcastle),Newcastle,17-06-2006,Foil,Women,2006
185,Tournoi satellite sabre masculin (Reykjavik),Reykjavik,10-06-2006,Sabre,Men,2006
484,Tournoi satellite sabre féminin (Reykjavik),Reykjavik,10-06-2006,Sabre,Women,2006
474,Coupe du Monde (Santiago),Santiago,09-06-2006,Sabre,Men,2006
105,Coupe du M. Peter Bakonyi (Vancouver),Vancouver,09-06-2006,Epee,Men,2006
451,Coupe du M. Peter Bakonyi (Vancouver),Vancouver,09-06-2006,Epee,Women,2006
463,Coupe du M. Peter Bakonyi (Vancouver),Vancouver,10-06-2006,Foil,Men,2006
471,Coupe du M. Peter Bakonyi (Vancouver),Vancouver,10-06-2006,Sabre,Women,2006
469,Coupe du Monde (Klagenfurt),Klagenfurt,03-06-2006,Sabre,Women,2006
99,Coupe du Monde Cidade de Lisboa (Lisbonne),Lisbonne,03-06-2006,Epee,Men,2006
518,Challenge Jeanty (Marseille),Marseille,02-06-2006,Foil,Women,2006
146,Copa Batalla de Carabobo (Valencia-Carabobo),Valencia-Carabobo,02-06-2006,Foil,Men,2006
476,Copa Batalla de Carabobo (Valencia-Carabobo),Valencia-Carabobo,02-06-2006,Sabre,Men,2006
125,Cup Eximbank (Budapest),Budapest,27-05-2006,Foil,Women,2006
464,Grand Prix (Hanoi),Hanoi,26-05-2006,Sabre,Women,2006
184,Tournoi satellite sabre masculin (Helsinki),Helsinki,26-05-2006,Sabre,Men,2006
162,Glaive D’Asparoukh (Sofia),Sofia,26-05-2006,Sabre,Men,2006
97,Challenge Australia (Sydney),Sydney,26-05-2006,Epee,Women,2006
521,Challenge Australia (Sydney),Sydney,27-05-2006,Epee,Men,2006
458,The Artus Court PKO BP (Gdansk),Gdansk,19-05-2006,Foil,Women,2006
522,Candidature A (Koblenz),Koblenz,20-05-2006,Sabre,Women,2006
449,Tournoi international (Nankin),Nankin,19-05-2006,Epee,Women,2006
163,Trophée Luxardo (Padoue),Padoue,19-05-2006,Sabre,Men,2006
98,Glaive de Tallin (Tallin),Tallin,20-05-2006,Epee,Men,2006
92,Ciudad de Barcelona (Barcelone),Barcelone,12-05-2006,Epee,Women,2006
143,Coupe du Monde Cidade de Espinho (Espinho),Espinho,13-05-2006,Foil,Men,2006
470,Challenge Yves Brasseur (Gand),Gand,13-05-2006,Sabre,Women,2006
127,Cup der Sparkasse Leipzig (Leipzig),Leipzig,13-05-2006,Foil,Women,2006
165,Sabre de Wolodyjowski (Varsovie),Varsovie,13-05-2006,Sabre,Men,2006
142,Löwe von Bonn (Bonn),Bonn,06-05-2006,Foil,Men,2006
109,Trophée Carroccio (Legnano),Legnano,05-05-2006,Epee,Men,2006
164,Villa de Madrid (Madrid),Madrid,05-05-2006,Sabre,Men,2006
520,Tournoi satellite epee feminine (Split),Split,06-05-2006,Epee,Women,2006
118,Fleuret de St-Petersbourg (St-Petersbourg),St-Petersbourg,05-05-2006,Foil,Women,2006
108,Heidenheimer Pokal (Heidenheim),Heidenheim,28-04-2006,Epee,Men,2006
124,Coupe du Monde (Salzbourg),Salzbourg,29-04-2006,Foil,Women,2006
134,Fleuret de St-Petersbourg (St-Petersbourg),St-Petersbourg,28-04-2006,Foil,Men,2006
516,Epee de St-Petersbourg (St-Petersbourg),St-Petersbourg,28-04-2006,Epee,Women,2006
397,Tournoi satellite fleuret féminin (Copenhague),Copenhague,25-03-2006,Foil,Women,2006
398,Tournoi satellite fleuret masculin (Copenhague),Copenhague,25-03-2006,Foil,Men,2006
85,Challenge J. Nowara (Luxembourg),Luxembourg,25-03-2006,Epee,Women,2006
136,Grand Prix (Le Caire),Le Caire,17-03-2006,Foil,Men,2006
457,World Cup (Le Caire),Le Caire,17-03-2006,Foil,Women,2006
149,Sabre de Moscou (Moscow),Moscow,17-03-2006,Sabre,Women,2006
156,Sabre de Moscou (Moscow),Moscow,17-03-2006,Sabre,Men,2006
104,Challenge International C. Martel (Poitiers),Poitiers,17-03-2006,Epee,Men,2006
517,Coupe du Monde (Rome),Rome,17-03-2006,Epee,Women,2006
160,Coupe Akropolis (Athènes),Athènes,11-03-2006,Sabre,Men,2006
447,Coupe d'Athènes (Athènes),Athènes,11-03-2006,Epee,Women,2006
181,Scottish international (Edinburgh),Edinburgh,11-03-2006,Sabre,Men,2006
395,Scottish International (Edinburgh),Edinburgh,11-03-2006,Epee,Women,2006
396,Scottish international (Edinburgh),Edinburgh,11-03-2006,Epee,Men,2006
481,Tournoi satellite sabre féminin (Edinburgh),Edinburgh,11-03-2006,Sabre,Women,2006
151,Tournoi international (Lamezia Terme),Lamezia Terme,10-03-2006,Sabre,Women,2006
659,Championnats Centraméricains (Panama),Panama,06-03-2006,Epee,Men,2006
662,Championnats Centraméricains (Panama),Panama,06-03-2006,Sabre,Women,2006
112,Challenge Bernadotte Stockholm GP (Stockholm),Stockholm,10-03-2006,Epee,Men,2006
129,Prince Takamado WC (Tokyo),Tokyo,10-03-2006,Foil,Women,2006
145,Prince Takamado WC (Tokyo),Tokyo,11-03-2006,Foil,Men,2006
113,Grand Prix de Berne (Berne),Berne,04-03-2006,Epee,Men,2006
467,England Cup (Londres),Londres,04-03-2006,Sabre,Women,2006
658,Championnats Centraméricains (Panama),Panama,04-03-2006,Epee,Women,2006
660,Championnats Centraméricains (Panama),Panama,05-03-2006,Foil,Women,2006
661,Championnats Centraméricains (Panama),Panama,04-03-2006,Foil,Men,2006
663,Championnats Centraméricains (Panama),Panama,05-03-2006,Sabre,Men,2006
122,Coupe du Monde (Shanghai),Shanghai,04-03-2006,Foil,Women,2006
139,Coupe du Monde (Shanghai),Shanghai,03-03-2006,Foil,Men,2006
82,Würth Cup (Tauberbischofsheim),Tauberbischofsheim,04-03-2006,Epee,Women,2006
150,Coupe du Monde (Budapest),Budapest,24-02-2006,Sabre,Women,2006
121,2005 SK Trophée Séoul (Séoul),Séoul,24-02-2006,Foil,Women,2006
138,2005 SK Trophée Séoul (Séoul),Séoul,25-02-2006,Foil,Men,2006
413,Coupe du Monde (Séoul),Séoul,24-02-2006,Sabre,Men,2006
180,Tournoi satellite sabre masculin (Orebro),Orebro,18-02-2006,Sabre,Men,2006
387,Grand Prix du Qatar 2006 (Doha),Doha,10-02-2006,Epee,Men,2006
393,SAF Pokalen (Stockholm),Stockholm,11-02-2006,Epee,Women,2006
394,SAF Pokalen (Stockholm),Stockholm,11-02-2006,Epee,Men,2006
140,Coupe Ville de Venise (Venise),Venise,10-02-2006,Foil,Men,2006
158,Coupe Gerevich-Kovacs-Karpati (Budapest),Budapest,03-02-2006,Sabre,Men,2006
137,Tournoi Ciudad de A Coruña (La Coruña),La Coruña,03-02-2006,Foil,Men,2006
152,Trophée BNP-Paribas (Orléans),Orléans,03-02-2006,Sabre,Women,2006
86,Challenge international de St-Maur (Saint-Maur),Saint-Maur,03-02-2006,Epee,Women,2006
385,CM Cheikh Fahed Al-Ahmed Al-Soubah (Koweit City),Koweit City,27-01-2006,Epee,Men,2006
135,C.I.P. Souvenir Rommel Paris (Paris),Paris,27-01-2006,Foil,Men,2006
80,Prague d’Or (Prague),Prague,28-01-2006,Epee,Women,2006
475,Coupe du Monde (Tunis),Tunis,27-01-2006,Sabre,Men,2006
79,Westend Cup (Budapest),Budapest,20-01-2006,Epee,Women,2006
519,Candidature A (Istanbul),Istanbul,21-01-2006,Sabre,Men,2006
132,Copenhagen Cup (Copenhague),Copenhague,14-01-2006,Foil,Men,2006
179,Tournoi satellite sabre masculin (Copenhague),Copenhague,14-01-2006,Sabre,Men,2006
553,Tournoi satellite (Belgrade),Belgrade,26-11-2005,Epee,Women,2006
554,Tournoi satellite (Belgrade),Belgrade,26-11-2005,Epee,Men,2006
172,Tournoi satellite sabre masculin (Amsterdam),Amsterdam,12-11-2005,Sabre,Men,2006
392,Tournoi satellite fleuret masculin (Amsterdam),Amsterdam,12-11-2005,Foil,Men,2006
175,Tournoi satellite épée féminine (Oslo),Oslo,12-11-2005,Epee,Women,2006
176,Tournoi satellite épée masculine (Oslo),Oslo,12-11-2005,Epee,Men,2006
177,Tournoi satellite épée féminine (Copenhague),Copenhague,22-10-2005,Epee,Women,2006
178,Tournoi satellite épée masculine (Copenhague),Copenhague,22-10-2005,Epee,Men,2006
182,Tournoi satellite sabre masculin (Gand),Gand,22-10-2005,Sabre,Men,2006
391,Leon Paul satellite fleuret masculin (Londres),Londres,22-10-2005,Foil,Men,2006
173,Kupitta tournament (Turku),Turku,16-10-2005,Epee,Women,2006
174,Kupittaa tournament (Turku),Turku,15-10-2005,Epee,Men,2006
170,Tournoi satellite épée féminine (Arhus),Arhus,10-09-2005,Epee,Women,2006
171,Tournoi satellite épée masculine (Arhus),Arhus,10-09-2005,Epee,Men,2006
